source,domain,chart,region,country,continent,date,position,title,artist,url,scraped_at,city,track_id,album,popularity,energy,danceability,valence,tempo,loudness,acousticness,instrumentalness,speechiness,liveness
billboard,billboard.com,hot-100,,,,2017-06-03,49,Look At Me!,XXXTENTACION,,2025-11-22T16:45:13.029007+00:00,,,Look At Me!,77,0.726,0.763,0.349,139.059,-6.405,0.259,0.0,0.282,0.0976
billboard,billboard.com,hot-100,,,,2022-01-01,49,Thats What I Want,Lil Nas X,,2025-11-22T15:10:20.303946+00:00,,,MONTERO,74,0.846,0.737,0.546,87.981,-4.51,0.00614,0.0,0.22,0.0486
billboard,billboard.com,hot-100,,,,2022-07-02,49,Thousand Miles,The Kid LAROI,,2025-11-22T15:11:28.361775+00:00,,,Thousand Miles,66,0.657,0.376,0.203,80.565,-4.658,0.0858,0.0,0.0768,0.0884
billboard,billboard.com,hot-100,,,,2023-01-07,49,Golden Hour,JVKE,,2025-11-22T15:08:01.843069+00:00,,,this is what ____ feels like (Vol. 1-4),81,0.593,0.515,0.153,94.467,-4.801,0.653,0.162,0.0322,0.25
,turntablecharts.com,TurnTable Top,,,,,49,golibe FOLA,Victony,,2025-11-10T14:31:10.192616+00:00,,,,70,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,49,Blessed,MohBad,,2025-11-10T14:31:15.113015+00:00,,,,,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,49,Coco Money Adekunle,Gold,,2025-12-08T07:53:35.451142+00:00,,,,63,,,,,,,,,
billboard,billboard.com,hot-100,,,,2013-06-01,50,Harlem Shake,Baauer,,2025-11-22T16:37:35.081974+00:00,,,Harlem Shake,55,0.794,0.452,0.282,137.825,-5.151,0.0111,0.00182,0.0483,0.416
billboard,billboard.com,hot-100,,,,2014-06-07,50,Let Her Go,Passenger,,2025-11-22T16:39:29.267559+00:00,,,All the Little Lights (Deluxe),71,0.541,0.445,0.217,76.289,-7.36,0.359,0.0,0.0736,0.109
billboard,billboard.com,hot-100,,,,2015-06-06,50,Bright,Echosmith,,2025-11-22T16:41:24.543250+00:00,,,Coffee Moment,57,0.431,0.646,0.292,90.034,-8.517,0.637,6.99e-06,0.0262,0.113
,turntablecharts.com,TurnTable Top,,,,,50,Body Go Moliy,Tyla,,2025-11-10T14:31:10.192616+00:00,,,,70,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,50,Shakespopi,Shallipopi,,2025-11-10T14:31:15.113015+00:00,,,,,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,50,Say Say Say,Paul McCartney And Michael Jackson,,2025-11-22T13:42:37.507466+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2010-06-05,51,Nightmare,Avenged Sevenfold,,2025-11-22T16:32:19.189507+00:00,,,Nightmare,76,0.949,0.554,0.233,129.984,-4.928,0.000318,9.98e-05,0.0787,0.2
billboard,billboard.com,hot-100,,,,2018-06-02,51,IDGAF,Dua Lipa,,2025-11-22T16:47:08.199945+00:00,,,Dua Lipa (Deluxe),79,0.544,0.836,0.51,97.028,-5.975,0.0403,0.0,0.0943,0.0824
billboard,billboard.com,hot-100,,,,2022-01-01,51,Happier Than Ever,Billie Eilish,,2025-11-22T15:10:20.303946+00:00,,,Autumn Vibes 2022,85,0.238,0.314,0.303,72.535,-8.802,0.741,0.00193,0.0389,0.128
billboard,billboard.com,hot-100,,,,2023-01-07,51,Super Freaky Girl,Nicki Minaj,,2025-11-22T15:08:01.843069+00:00,,,Super Freaky Girl,67,0.891,0.95,0.912,133.01,-2.653,0.0645,1.77e-05,0.241,0.309
,turntablecharts.com,TurnTable Top,,,,,51,Na So,Shallipopi,,2025-11-10T14:34:42.045796+00:00,,,,71,,,,,,,,,
official_site,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,51,How You Remind Me,Nickelback,,2025-11-22T13:42:37.507466+00:00,,,Silver Side Up,86,0.764,0.446,0.543,172.094,-5.042,0.00135,0.0,0.033,0.099
billboard,billboard.com,hot-100,,,,2014-06-07,52,Come With Me Now,KONGOS,,2025-11-22T16:39:29.267559+00:00,,,Lunatic,69,0.726,0.654,0.728,103.987,-3.803,0.0311,6.35e-05,0.0401,0.0618
,turntablecharts.com,TurnTable Top,,,,,52,"Escaladizzy II Mavo, Ayra Starr & Shallipopi",Zlatan,,2025-11-10T14:34:42.045796+00:00,,,,68,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,52,Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,,2025-11-22T13:42:37.507466+00:00,,,,48,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,52,Tumo Weto,Mavo,,2025-12-08T07:53:35.451142+00:00,,,,72,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,52,"Laughter, Tears",Goosebumps Fireboy DML,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2017-06-03,53,The Cure,Lady Gaga,,2025-11-22T16:45:13.029007+00:00,,,Concierto en la ducha,64,0.506,0.696,0.516,100.003,-4.863,0.0799,0.0,0.0325,0.0893
,turntablecharts.com,TurnTable Top,,,,,53,IF YOU LIKE GYM ODUMODUBLVCK,Modenine,,2025-11-10T14:34:42.045796+00:00,,,,57,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,53,It's All In The Game,Tommy Edwards,,2025-11-22T13:42:37.507466+00:00,,,,56,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,53,Jungle,Balloranking,,2025-12-08T07:53:35.451142+00:00,,,,63,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,53,Playboy Fireboy,DML,,2025-12-08T07:53:46.147589+00:00,,,,65,,,,,,,,,
billboard,billboard.com,hot-100,,,,2017-06-03,54,Heavy,Linkin Park Featuring Kiiara,,2025-11-22T16:45:13.029007+00:00,,,Heavy,79,0.682,0.587,0.374,149.978,-6.091,0.0345,0.0,0.0963,0.0586
billboard,billboard.com,hot-100,,,,2020-06-06,54,Emotionally Scarred,Lil Baby,,2025-11-22T16:50:54.449032+00:00,,,Drippy Drippy,72,0.641,0.585,0.266,88.284,-4.269,0.0286,0.0,0.133,0.316
,turntablecharts.com,TurnTable Top,,,,,54,Cash Flow Young Jonn,Wizkid,,2025-11-10T14:34:42.045796+00:00,,,,67,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,54,Homeless,Llona,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,54,WHERE IS MY HUSBAND!,RAYE,,2025-12-08T07:53:35.451142+00:00,,,,95,,,,,,,,,
billboard,billboard.com,hot-100,,,,2010-06-05,55,Rain Is A Good Thing,Luke Bryan,,2025-11-22T16:32:19.189507+00:00,,,Artsy & Colourful,66,0.931,0.622,0.521,108.051,-4.66,0.106,2.45e-06,0.0507,0.328
billboard,billboard.com,hot-100,,,,2018-06-02,55,I Like Me Better,Lauv,,2025-11-22T16:47:08.199945+00:00,,,I met you when I was 18. (the playlist),82,0.505,0.752,0.419,91.97,-7.621,0.535,2.55e-06,0.253,0.104
billboard,billboard.com,hot-100,,,,2019-06-01,55,Bury A Friend,Billie Eilish,,2025-11-22T16:49:02.534815+00:00,,,Halloween Songs | Witches Hour,75,0.388,0.887,0.205,120.035,-14.505,0.739,0.143,0.349,0.106
,turntablecharts.com,TurnTable Top,,,,,55,Rover Khaid,Ayo Maff,,2025-11-10T14:34:42.045796+00:00,,,,58,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,55,African Giant,Burna Boy,,2025-11-10T14:34:47.230132+00:00,,,,47,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,55,Shadow Dancing,Andy Gibb,,2025-11-22T13:42:37.507466+00:00,,,,58,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,55,RnB Ruger,Bnxn,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2010-06-05,56,"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana,,2025-11-22T16:32:19.189507+00:00,,,10s Hip-Hop Hits,51,0.671,0.652,0.518,159.963,-5.376,0.00402,2.89e-05,0.315,0.598
billboard,billboard.com,hot-100,,,,2019-06-01,56,Clout,Offset Featuring Cardi B,,2025-11-22T16:49:02.534815+00:00,,,GANG GANG - HIP HOP & RAP,66,0.622,0.919,0.423,140.022,-7.384,0.23,4.24e-06,0.0997,0.122
billboard,billboard.com,hot-100,,,,2022-07-02,56,2step,Ed Sheeran Featuring Lil Baby,,2025-11-22T15:11:28.361775+00:00,,,Totally Rap,64,0.643,0.693,0.477,95.055,-5.867,0.138,0.0,0.0828,0.108
billboard,billboard.com,hot-100,,,,2023-01-07,56,Thank God,Kane Brown With Katelyn Brown,,2025-11-22T15:08:01.843069+00:00,,,Different Man,69,0.455,0.738,0.441,99.945,-8.735,0.695,0.0,0.0352,0.107
,turntablecharts.com,TurnTable Top 100 Album,,,,,56,NAHAMciaga,EP Seyi Vibez,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2013-06-01,57,"Gone, Gone, Gone",Phillip Phillips,,2025-11-22T16:37:35.081974+00:00,,,The World From The Side Of The Moon,75,0.642,0.664,0.501,118.002,-5.961,0.129,0.0,0.038,0.114
billboard,billboard.com,hot-100,,,,2022-01-01,57,Oh My God,Adele,,2025-11-22T15:10:20.303946+00:00,,,30,74,0.725,0.534,0.55,88.098,-3.906,0.091,0.0,0.046,0.0264
,turntablecharts.com,TurnTable Top,,,,,57,Believe Adekunle,Gold,,2025-11-10T14:34:42.045796+00:00,,,,50,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,57,The Villain I Never Was Black,Sherif,,2025-11-10T14:34:47.230132+00:00,,,,60,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,57,house party Gyakie,Young Jonn,,2025-12-08T07:53:35.451142+00:00,,,,47,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,57,Presido La Pluto,Shallipopi,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2013-06-01,58,I Need Your Love,Calvin Harris Featuring Ellie Goulding,,2025-11-22T16:37:35.081974+00:00,,,18 Months,75,0.869,0.695,0.58,124.989,-5.066,0.41,0.0,0.0483,0.237
billboard,billboard.com,hot-100,,,,2015-06-06,58,Photograph,Ed Sheeran,,2025-11-22T16:41:24.543250+00:00,,,x (Deluxe Edition),58,0.379,0.614,0.201,107.989,-10.48,0.607,0.000464,0.0476,0.0986
billboard,billboard.com,hot-100,,,,2023-01-07,58,Until I Found You,Stephen Sanchez,,2025-11-22T15:08:01.843069+00:00,,,Until I Found You,80,0.508,0.539,0.227,101.358,-6.05,0.727,0.0,0.0288,0.174
,turntablecharts.com,TurnTable Top,,,,,58,Amiri (Trumpet) Tml,Vibez,,2025-11-10T14:34:42.045796+00:00,,,,53,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,58,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,,2025-11-22T13:42:37.507466+00:00,,,,,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,58,TORTOISE MAMBO Seyi,Vibez,,2025-12-08T07:53:35.451142+00:00,,,,65,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,58,Carpe Diem,Olamide,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2022-01-01,59,Buy Dirt,Jordan Davis Featuring Luke Bryan,,2025-11-22T15:10:20.303946+00:00,,,Autumn Vibe,77,0.559,0.586,0.437,177.945,-6.725,0.639,0.0,0.05,0.0872
,turntablecharts.com,TurnTable Top,,,,,59,Pressure Seyi,Vibez,,2025-11-10T14:34:42.045796+00:00,,,,67,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,59,Rema Compilation,Rema,,2025-11-10T14:34:47.230132+00:00,,,,0,,,,,,,,,
official_site,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,59,No One,Alicia Keys,,2025-11-22T13:42:37.507466+00:00,,,As I Am (Expanded Edition),78,0.549,0.644,0.167,90.04,-5.415,0.0209,8.85e-06,0.0285,0.134
,turntablecharts.com,TurnTable Top,,,,,59,"YSF Wale, Teni",Seyi Vibez,,2025-12-08T07:53:35.451142+00:00,,,,59,,,,,,,,,
billboard,billboard.com,hot-100,,,,2022-07-02,60,Fall In Love,Bailey Zimmerman,,2025-11-22T15:11:28.361775+00:00,,,New Country,79,0.643,0.524,0.397,135.962,-6.055,0.451,0.0,0.0297,0.221
,turntablecharts.com,TurnTable Top 100 Album,,,,,60,NSNV Seyi,Vibez,,2025-11-10T14:34:47.230132+00:00,,,,59,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,60,Champion Sound,Champz,,2025-12-08T07:53:35.451142+00:00,,,,68,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,60,Kaizen,EP Bhadboi OML,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2011-06-04,61,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,2025-11-22T16:33:59.805187+00:00,,,Nothing but the Beat (Ultimate Edition),77,0.876,0.666,0.552,129.884,-3.078,0.055,0.0,0.0414,0.259
billboard,billboard.com,hot-100,,,,2021-01-02,61,Rockin' Around The Christmas Tree,Justin Bieber,,2025-11-22T15:12:36.405866+00:00,,,Pop Christmas 2022,63,0.642,0.464,0.828,151.592,-3.656,0.0189,0.0,0.032,0.0957
billboard,billboard.com,hot-100,,,,2023-01-07,61,Rock And A Hard Place,Bailey Zimmerman,,2025-11-22T15:08:01.843069+00:00,,,Rock and A Hard Place,80,0.568,0.582,0.394,121.991,-7.3,0.577,0.0,0.0275,0.105
,turntablecharts.com,TurnTable Top,,,,,61,175 Months,Dave,,2025-11-10T14:34:42.045796+00:00,,,,70,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,61,The Year I Turned 21 Ayra,Starr,,2025-11-10T14:34:47.230132+00:00,,,,37,,,,,,,,,
official_site,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,61,End Of The Road,Boyz II Men,,2025-11-22T13:42:37.507466+00:00,,,Cooleyhighharmony (Bonus Tracks Version),75,0.427,0.64,0.529,149.703,-9.29,0.0664,0.0,0.0241,0.0579
,turntablecharts.com,TurnTable Top,,,,,61,LET'S GO!,PsychoYP,,2025-12-08T07:53:35.451142+00:00,,,,51,,,,,,,,,
billboard,billboard.com,hot-100,,,,2021-01-02,62,Favorite Time Of Year,Carrie Underwood,,2025-11-22T15:12:36.405866+00:00,,,Country Christmas Greatest Hits,65,0.881,0.509,0.509,141.881,-5.302,0.00489,0.0,0.0497,0.359
,turntablecharts.com,TurnTable Top,,,,,62,Chapter 16 Dave,Kano,,2025-11-10T14:34:42.045796+00:00,,,,73,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,62,Legends Never Die Juice,WRLD,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,62,Candor,Monaky,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2022-07-02,63,In A Minute,Lil Baby,,2025-11-22T15:11:28.361775+00:00,,,Bad Boy Club,66,0.605,0.643,0.145,84.216,-5.968,0.0336,0.0,0.297,0.112
billboard,billboard.com,hot-100,,,,2023-01-07,63,Victoria's Secret,Jax,,2025-11-22T15:08:01.843069+00:00,,,Victoria’s Secret,61,0.556,0.586,0.517,167.018,-7.639,0.00655,0.0,0.0592,0.0836
billboard,billboard.com,billboard-200,,,,2025-11-08,63,Lover,Taylor Swift,,2025-11-10T11:31:16.010845+00:00,,,Autumn Vibes 2022,85,0.543,0.359,0.453,68.505,-7.582,0.492,1.57e-05,0.0915,0.118
,turntablecharts.com,TurnTable Top,,,,,63,Titi Kizz Daniel,FOLA,,2025-11-10T14:34:42.045796+00:00,,,,65,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,63,Boom Boom Pow,The Black Eyed Peas,,2025-11-22T13:42:37.507466+00:00,,,,72,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,63,Big Daddy,Tems,,2025-12-08T07:53:35.451142+00:00,,,,73,,,,,,,,,
billboard,billboard.com,hot-100,,,,2016-06-04,64,My Church,Maren Morris,,2025-11-22T16:43:18.797585+00:00,,,HERO (Deluxe Edition),63,0.743,0.517,0.664,76.979,-4.336,0.243,3.36e-06,0.0363,0.107
billboard,billboard.com,hot-100,,,,2020-06-06,64,I Love My Country,Florida Georgia Line,,2025-11-22T16:50:54.449032+00:00,,,Country USA,48,0.94,0.525,0.636,140.093,-3.546,0.0283,0.0,0.065,0.236
billboard,billboard.com,hot-100,,,,2022-01-01,64,Whiskey And Rain,Michael Ray,,2025-11-22T15:10:20.303946+00:00,,,Easy Country,60,0.623,0.653,0.718,100.021,-4.56,0.505,3.61e-06,0.0244,0.279
,turntablecharts.com,TurnTable Top,,,,,64,Mad Oh Peruzzi,The Cavemen.,,2025-11-10T14:34:42.045796+00:00,,,,43,,,,,,,,,
official_site,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,64,Call Me,Blondie,,2025-11-22T13:42:37.507466+00:00,,,Atomic/Atomix,70,0.825,0.56,0.74,142.669,-6.711,0.000785,0.00246,0.0347,0.0892
billboard,billboard.com,hot-100,,,,2021-01-02,65,Diamonds,Sam Smith,,2025-11-22T15:12:36.405866+00:00,,,pov: it's 2020,68,0.667,0.653,0.556,104.181,-6.764,0.154,0.0,0.0423,0.107
,turntablecharts.com,TurnTable Top,,,,,65,Dopamine Fireboy,DML,,2025-11-10T14:34:42.045796+00:00,,,,65,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,65,Let Me Love You,Mario,,2025-11-22T13:42:37.507466+00:00,,,,77,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,65,OLOLUFE Oxlade,Sarkodie,,2025-12-08T07:53:35.451142+00:00,,,,57,,,,,,,,,
billboard,billboard.com,hot-100,,,,2012-06-02,66,Burn It Down,Linkin Park,,2025-11-22T16:35:40.323986+00:00,,,LIVING THINGS,81,0.972,0.585,0.585,110.006,-4.45,0.0143,0.0,0.0534,0.0707
billboard,billboard.com,hot-100,,,,2016-06-04,66,The Sound Of Silence,Disturbed,,2025-11-22T16:43:18.797585+00:00,,,Immortalized,82,0.28,0.322,0.175,85.794,-9.367,0.468,1.1e-06,0.0281,0.102
,turntablecharts.com,TurnTable Top,,,,,66,forever be mine Gunna,Wizkid,,2025-11-10T14:34:42.045796+00:00,,,,75,,,,,,,,,
official_site,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,66,Stayin' Alive,Bee Gees,,2025-11-22T13:42:37.507466+00:00,,,How Can You Mend A Broken Heart,80,0.773,0.702,0.953,103.564,-9.256,0.0288,0.00871,0.0343,0.147
,turntablecharts.com,TurnTable Top,,,,,66,Head Comot Ice,Prince,,2025-12-08T07:53:35.451142+00:00,,,,34,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,66,The Second Wave (Deluxe),Ruger,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2016-06-04,67,Wherever I Go,OneRepublic,,2025-11-22T16:43:18.797585+00:00,,,Oh My My (Deluxe),68,0.689,0.552,0.349,99.961,-6.444,0.0915,0.0,0.0425,0.27
billboard,billboard.com,hot-100,,,,2022-07-02,67,Vegas,Doja Cat,,2025-11-22T15:11:28.361775+00:00,,,Vegas (From the Original Motion Picture Soundtrack ELVIS),73,0.601,0.801,0.74,159.969,-7.574,0.0777,3.23e-05,0.255,0.145
,turntablecharts.com,TurnTable Top,,,,,67,Lonely Road T.I BLAZE,Llona,,2025-11-10T14:34:42.045796+00:00,,,,64,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,67,PSYCHODRAMA,Dave,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,67,Lady,Kenny Rogers,,2025-11-22T13:42:37.507466+00:00,,,,67,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,67,Man I Need Olivia,Dean,,2025-12-08T07:53:35.451142+00:00,,,,97,,,,,,,,,
billboard,billboard.com,hot-100,,,,2013-06-01,68,Demons,Imagine Dragons,,2025-11-22T16:37:35.081974+00:00,,,Night Visions,85,0.71,0.505,0.428,89.938,-3.015,0.19,0.00025,0.0321,0.269
billboard,billboard.com,hot-100,,,,2020-06-06,68,Yo Perreo Sola,Bad Bunny,,2025-11-22T16:50:54.449032+00:00,,,YHLQMDLG,74,0.758,0.86,0.453,97.014,-5.16,0.021,6.54e-05,0.0695,0.344
billboard,billboard.com,hot-100,,,,2021-01-02,68,You Broke Me First.,Tate McRae,,2025-11-22T15:12:36.405866+00:00,,,you broke me first,86,0.373,0.667,0.0823,124.148,-9.389,0.785,0.0,0.05,0.0906
billboard,billboard.com,hot-100,,,,2022-07-02,68,Yet To Come,BTS,,2025-11-22T15:11:28.361775+00:00,,,Proof,76,0.885,0.559,0.683,172.029,-4.515,0.0432,0.0,0.189,0.333
,turntablecharts.com,TurnTable Top,,,,,68,Laye Mi,BNXN,,2025-11-10T14:34:42.045796+00:00,,,,66,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,68,"Shoot For The Stars, Aim For The Moon Pop",Smoke,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,68,Tik Tok,Ke$ha,,2025-11-22T13:42:37.507466+00:00,,,,84,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,68,BOSS UP,Shenseea,,2025-12-08T07:53:35.451142+00:00,,,,65,,,,,,,,,
billboard,billboard.com,hot-100,,,,2015-06-06,69,I Want You To Know,Zedd Featuring Selena Gomez,,2025-11-22T16:41:24.543250+00:00,,,True Colors,67,0.846,0.58,0.366,129.998,-2.876,0.00537,6.62e-06,0.0573,0.145
billboard,billboard.com,hot-100,,,,2022-07-02,69,When You're Gone,Shawn Mendes,,2025-11-22T15:11:28.361775+00:00,,,Autumn Vibes 2022,68,0.713,0.605,0.603,147.166,-5.865,0.0203,0.0,0.0381,0.548
,turntablecharts.com,TurnTable Top 100 Album,,,,,69,Lifestyle,EP Balloranking,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,69,"Vibez Incorporation Mixtape, Vol.1 Vibez Inc",Seyi Vibez,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2013-06-01,70,Hey Pretty Girl,Kip Moore,,2025-11-22T16:37:35.081974+00:00,,,Tailgate Country,56,0.373,0.431,0.0884,85.548,-10.76,0.16,1.41e-05,0.0277,0.259
billboard,billboard.com,hot-100,,,,2015-06-06,70,Uma Thurman,Fall Out Boy,,2025-11-22T16:41:24.543250+00:00,,,Helloween Party,69,0.961,0.623,0.668,149.963,-2.616,0.102,0.000171,0.0869,0.264
billboard,billboard.com,hot-100,,,,2021-01-02,70,Without You,The Kid LAROI,,2025-11-22T15:12:36.405866+00:00,,,F*CK LOVE (SAVAGE),73,0.413,0.662,0.467,93.005,-7.357,0.213,0.0,0.0299,0.134
,turntablecharts.com,TurnTable Top,,,,,70,NBA LADIPOE,Ayo Maff,,2025-11-10T14:34:42.045796+00:00,,,,57,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,70,Timileyin 2.0,EP Tml Vibez,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,70,Gold Digger,Kanye West Featuring Jamie Foxx,,2025-11-22T13:42:37.507466+00:00,,,,81,,,,,,,,,
billboard,billboard.com,hot-100,,,,2018-06-02,71,Mercy,Brett Young,,2025-11-22T16:47:08.199945+00:00,,,Sad Country Songs,68,0.367,0.638,0.219,71.957,-7.906,0.84,0.0,0.0266,0.0999
billboard,billboard.com,hot-100,,,,2019-06-01,71,Boy With Luv,BTS Featuring Halsey,,2025-11-22T16:49:02.534815+00:00,,,MAP OF THE SOUL : PERSONA,77,0.862,0.645,0.803,119.947,-4.761,0.0933,0.0,0.0845,0.193
,turntablecharts.com,TurnTable Top,,,,,71,"FIESTA DJ Maphorisa, DJ Tunez & Wizkid",Zaba...,,2025-11-10T14:34:42.045796+00:00,,,,63,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,71,Before We Became Strangers,EP Kunmie,,2025-11-10T14:34:47.230132+00:00,,,,,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,71,Apologize,Timbaland Featuring OneRepublic,,2025-11-22T13:42:37.507466+00:00,,,,79,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,72,Addiction,DeeYasso,,2025-11-10T14:34:42.045796+00:00,,,,27,,,,,,,,,
,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,72,The Sign,Ace of Base,,2025-11-22T13:42:37.507466+00:00,,,,76,,,,,,,,,
,turntablecharts.com,TurnTable Top 100 Album,,,,,72,Goodbye,Good Riddance Juice WRLD,,2025-12-08T07:53:46.147589+00:00,,,,,,,,,,,,,
billboard,billboard.com,hot-100,,,,2011-06-04,73,Pumped Up Kicks,Foster the People,,2025-11-22T16:33:59.805187+00:00,,,Torches,85,0.71,0.733,0.965,127.975,-5.849,0.145,0.115,0.0292,0.0956
billboard,billboard.com,hot-100,,,,2019-06-01,73,Who Do You Love,The Chainsmokers Featuring 5 Seconds of Summer,,2025-11-22T16:49:02.534815+00:00,,,World War Joy,67,0.846,0.51,0.475,139.927,-4.595,0.0101,0.0,0.0461,0.208
billboard,billboard.com,hot-100,,,,2021-01-02,73,Forever After All,Luke Combs,,2025-11-22T15:12:36.405866+00:00,,,What You See Ain't Always What You Get (Deluxe Edition),80,0.65,0.487,0.456,151.964,-5.195,0.191,0.0,0.0253,0.0933
,turntablecharts.com,TurnTable Top,,,,,73,Hip Hop Messiah Zlatan,Davido,,2025-11-10T14:34:42.045796+00:00,,,,60,,,,,,,,,
official_site,billboard.com,Greatest of All Time Hot 100 Singles,US,,,,73,Centerfold,The J. Geils Band,,2025-11-22T13:42:37.507466+00:00,,,Freeze Frame,70,0.677,0.653,0.888,114.37,-12.244,0.249,0.0,0.0396,0.403
,turntablecharts.com,TurnTable Top,,,,,73,Bad Habits King Promise,Davido,,2025-12-08T07:53:35.451142+00:00,,,,62,,,,,,,,,
billboard,billboard.com,hot-100,,,,2012-06-02,74,Tongue Tied,Grouplove,,2025-11-22T16:35:40.323986+00:00,,,Never Trust a Happy Song,78,0.936,0.56,0.371,112.96,-5.835,0.00847,0.0,0.0439,0.161
billboard,billboard.com,hot-100,,,,2017-06-03,74,How Not To,Dan + Shay,,2025-11-22T16:45:13.029007+00:00,,,Finest Country,64,0.836,0.501,0.617,159.849,-3.587,0.208,0.0,0.0488,0.152
,turntablecharts.com,TurnTable Top,,,,,74,No Weapons Dave,Jim Legxacy,,2025-11-10T14:34:42.045796+00:00,,,,73,,,,,,,,,
,turntablecharts.com,TurnTable Top,,,,,74,Palava,CupidSZN,,2025-12-08T07:53:35.451142+00:00,,,,49,,,,,,,,,
