source,domain,chart,region,date,position,title,artist,url,scraped_at
billboard,billboard.com,hot-100,,2010-06-05,33,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,34,My First Kiss,3OH!3 Featuring Ke$ha,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,35,Bad Romance,Lady Gaga,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,36,Say Aah,Trey Songz Featuring Fabolous,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,37,Carry Out,Timbaland Featuring Justin Timberlake,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,38,Baby,Justin Bieber Featuring Ludacris,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,39,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,40,Cooler Than Me,Mike Posner,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,41,Impossible,Shontelle,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,42,If We Ever Meet Again,Timbaland Featuring Katy Perry,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,43,I Gotta Feeling,The Black Eyed Peas,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,44,All The Right Moves,OneRepublic,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,45,Hey Daddy (Daddy's Home),Usher Featuring Plies,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,46,This Afternoon,Nickelback,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,47,Pray For You,Jaron And The Long Road To Love,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,48,Lose My Mind,Young Jeezy Featuring Plies,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,49,Touchin On My,3OH!3,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,50,Gimmie That Girl,Joe Nichols,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,51,Nightmare,Avenged Sevenfold,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,52,American Honey,Lady Antebellum,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,53,The Man I Want To Be,Chris Young,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,54,Lil Freak,Usher Featuring Nicki Minaj,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,55,Rain Is A Good Thing,Luke Bryan,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,56,"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,57,There Goes My Baby,Usher,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,58,Water,Brad Paisley,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,59,Undo It,Carrie Underwood,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,60,She Won't Be Lonely Long,Clay Walker,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,61,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,62,"Lover, Lover",Jerrod Niemann,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,63,I Never Told You,Colbie Caillat,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,64,Jessie's Girl,Glee Cast,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,65,Crazy Town,Jason Aldean,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,66,Neighbors Know My Name,Trey Songz,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,67,I'm Back,T.I.,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,68,Keep On Lovin' You,Steel Magnolia,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,69,Solo,Iyaz,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,70,I Gotta Get To You,George Strait,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,71,Unstoppable,Rascal Flatts,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,72,Hello Good Morning,Diddy - Dirty Money Featuring T.I.,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,73,Not Myself Tonight,Christina Aguilera,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,74,Roger That,Young Money,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,75,Ain't Back Yet,Kenny Chesney,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,76,Everything To Me,Monica,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,77,Neutron Star Collision (Love Is Forever),Muse,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,78,Say Something,Timbaland Featuring Drake,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,79,Woohoo,Christina Aguilera Featuring Nicki Minaj,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,80,Somebody To Love,Justin Bieber Featuring Usher,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,81,Safety Dance,Glee Cast,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,82,I Like It,Enrique Iglesias Featuring Pitbull,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,83,Wrong Baby Wrong,Martina McBride,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,84,Ridin' Solo,Jason Derulo,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,85,Ride,Ciara Featuring Ludacris,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,86,Bad Romance,Glee Cast,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,87,Love Like Crazy,Lee Brice,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,88,Highway 20 Ride,Zac Brown Band,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,89,Steady Mobbin',Young Money Featuring Gucci Mane,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,90,I Keep On Loving You,Reba,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,91,Hell On The Heart,Eric Church,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,92,Blah Blah Blah,Ke$ha Featuring 3OH!3,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,93,Pyramid,Charice Featuring Iyaz,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,94,A Little More Country Than That,Easton Corbin,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,95,Free,Zac Brown Band,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,96,Hold You (Hold Yuh),Gyptian,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,97,Today Was A Fairytale,Taylor Swift,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,98,Window Seat,Erykah Badu,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,99,Backwoods,Justin Moore,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2010-06-05,100,Poker Face,Glee Cast,,2025-11-22T16:32:19.189507+00:00
billboard,billboard.com,hot-100,,2011-06-04,1,Rolling In The Deep,Adele,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,2,E.T.,Katy Perry Featuring Kanye West,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,3,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,4,Just Can't Get Enough,The Black Eyed Peas,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,5,On The Floor,Jennifer Lopez Featuring Pitbull,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,6,The Lazy Song,Bruno Mars,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,7,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,8,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,9,The Show Goes On,Lupe Fiasco,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,10,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,11,Down On Me,Jeremih Featuring 50 Cent,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,12,Hair,Lady Gaga,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,13,Roll Up,Wiz Khalifa,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,14,sssS&M,Rihanna Featuring Britney Spears,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,15,Super Bass,Nicki Minaj,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,16,Written In The Stars,Tinie Tempah Featuring Eric Turner,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,17,F**k You! (Forget You),CeeLo Green,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,18,Blow,Ke$ha,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,19,The Edge Of Glory,Lady Gaga,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,20,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,21,Motivation,Kelly Rowland Featuring Lil Wayne,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,22,Just A Kiss,Lady Antebellum,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,23,Honey Bee,Blake Shelton,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,24,Born This Way,Lady Gaga,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,25,F**kin' Perfect,P!nk,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,26,For The First Time,The Script,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,27,All Of The Lights,Kanye West,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,28,The Good Life,OneRepublic,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,29,Dirt Road Anthem,Jason Aldean,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,30,Backseat,New Boyz Featuring The Cataracs & Dev,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,31,Price Tag,Jessie J Featuring B.o.B,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,32,Firework,Katy Perry,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,33,I Won't Let Go,Rascal Flatts,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,34,Mean,Taylor Swift,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,35,Who Says,Selena Gomez & The Scene,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,36,Sure Thing,Miguel,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,37,Just The Way You Are,Bruno Mars,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,38,Old Alabama,Brad Paisley Featuring Alabama,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,39,Grenade,Bruno Mars,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,40,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,41,Judas,Lady Gaga,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,42,Racks,YC Featuring Future,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,43,She Ain't You,Chris Brown,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,44,Country Girl (Shake It For Me),Luke Bryan,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,45,Tonight Tonight,Hot Chelle Rae,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,46,My Last,Big Sean Featuring Chris Brown,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,47,Moment 4 Life,Nicki Minaj Featuring Drake,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,48,Tomorrow,Chris Young,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,49,A Little Bit Stronger,Sara Evans,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,50,Run The World (Girls),Beyonce,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,51,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,52,Hello,Martin Solveig & Dragonette,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,53,You Lie,The Band Perry,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,54,Without You,Keith Urban,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,55,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,56,Heart Like Mine,Miranda Lambert,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,57,Ballin',Young Jeezy Featuring Lil Wayne,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,58,John,Lil Wayne Featuring Rick Ross,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,59,Pure Imagination,Glee Cast,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,60,Hustle Hard,Ace Hood,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,61,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,62,Best Love Song,T-Pain Featuring Chris Brown,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,63,If Heaven Wasn't So Far Away,Justin Moore,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,64,What The Hell,Avril Lavigne,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,65,Bleed Red,Ronnie Dunn,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,66,Homeboy,Eric Church,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,67,Colder Weather,Zac Brown Band,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,68,Am I The Only One,Dierks Bentley,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,69,Never Gonna Leave This Bed,Maroon 5,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,70,(It) Feels So Good,Steven Tyler,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,71,Did It On'em,Nicki Minaj,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,72,Country Song,Seether,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,73,Pumped Up Kicks,Foster the People,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,74,Far Away,Marsha Ambrosius,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,75,Barefoot Blue Jean Night,Jake Owen,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,76,The Cave,Mumford & Sons,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,77,Right There,Nicole Scherzinger Featuring 50 Cent,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,78,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,79,I Can't Love You Back,Easton Corbin,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,80,California King Bed,Rihanna,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,81,Crazy Girl,Eli Young Band,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,82,Back To Black,Glee Cast,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,83,Live A Little,Kenny Chesney,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,84,Somewhere Else,Toby Keith,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,85,I Smile,Kirk Franklin,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,86,9 Piece,Rick Ross Featuring Lil Wayne Or T.I.,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,87,Danza Kuduro,Don Omar & Lucenzo,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,88,The Story Of Us,Taylor Swift,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,89,Sing,My Chemical Romance,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,90,Rolling In The Deep,Glee Cast Featuring Jonathan Groff,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,91,Boyfriend,Big Time Rush,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,92,Don't Wanna Go Home,Jason Derulo,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,93,Rope,Foo Fighters,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,94,My Man,Glee Cast,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,95,Look It Up,Ashton Shepherd,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,96,Bring It Back,Travis Porter,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,97,I Do,Colbie Caillat,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,98,Jack Sparrow,The Lonely Island Featuring Michael Bolton,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,99,Love Faces,Trey Songz,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2011-06-04,100,Friday,Glee Cast,,2025-11-22T16:33:59.805187+00:00
billboard,billboard.com,hot-100,,2012-06-02,1,Somebody That I Used To Know,Gotye Featuring Kimbra,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,2,Call Me Maybe,Carly Rae Jepsen,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,3,Payphone,Maroon 5 Featuring Wiz Khalifa,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,4,We Are Young,fun. Featuring Janelle Monae,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,5,Starships,Nicki Minaj,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,6,Wild Ones,Flo Rida Featuring Sia,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,7,What Makes You Beautiful,One Direction,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,8,Glad You Came,The Wanted,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,9,Boyfriend,Justin Bieber,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,10,Drive By,Train,,2025-11-22T16:35:40.323986+00:00
billboard,billboard.com,hot-100,,2012-06-02,11,Stronger (What Doesn't Kill You),Kelly Clarkson,,2025-11-22T16:35:40.323986+00:00
